----------------------------------------
Begin PBS Prologue Fri Jan 27 19:45:02 EST 2017 1485564302
Job ID:		77173546.gm-1r16-n04.guillimin.clumeq.ca
Username:	akashi
Group:		rck-371-01
Nodes:		aw-4r14-n19
End PBS Prologue Fri Jan 27 19:45:02 EST 2017 1485564302
----------------------------------------
Unsteady: 100000, 1.000000, 0, 0, vanleer, 0.200000, 0.200000, 1
setup: Selected Van Leer flux
Euler1dExplicit: Using 1-stage TVD RK scheme; loaded coefficients.
Euler1dExplicit: run(): Step 104960 - Time = 0.134444
Euler1dExplicit: run(): Step 104970 - Time = 0.134455
Euler1dExplicit: run(): Step 104980 - Time = 0.134467
Euler1dExplicit: run(): Step 104990 - Time = 0.134479
Euler1dExplicit: run(): Step 105000 - Time = 0.134491
Euler1dExplicit: run(): Step 105010 - Time = 0.134503
Euler1dExplicit: run(): Step 105020 - Time = 0.134515
Euler1dExplicit: run(): Step 105030 - Time = 0.134527
Euler1dExplicit: run(): Step 105040 - Time = 0.134539
Euler1dExplicit: run(): Step 105050 - Time = 0.134551
Euler1dExplicit: run(): Step 105060 - Time = 0.134563
Euler1dExplicit: run(): Step 105070 - Time = 0.134575
Euler1dExplicit: run(): Step 105080 - Time = 0.134587
Euler1dExplicit: run(): Step 105090 - Time = 0.134599
Euler1dExplicit: run(): Step 105100 - Time = 0.134611
Euler1dExplicit: run(): Step 105110 - Time = 0.134623
Euler1dExplicit: run(): Step 105120 - Time = 0.134635
Euler1dExplicit: run(): Step 105130 - Time = 0.134647
Euler1dExplicit: run(): Step 105140 - Time = 0.134659
Euler1dExplicit: run(): Step 105150 - Time = 0.134671
Euler1dExplicit: run(): Step 105160 - Time = 0.134683
Euler1dExplicit: run(): Step 105170 - Time = 0.134695
Euler1dExplicit: run(): Step 105180 - Time = 0.134707
Euler1dExplicit: run(): Step 105190 - Time = 0.134719
Euler1dExplicit: run(): Step 105200 - Time = 0.134731
Euler1dExplicit: run(): Step 105210 - Time = 0.134742
Euler1dExplicit: run(): Step 105220 - Time = 0.134754
Euler1dExplicit: run(): Step 105230 - Time = 0.134766
Euler1dExplicit: run(): Step 105240 - Time = 0.134778
Euler1dExplicit: run(): Step 105250 - Time = 0.134790
Euler1dExplicit: run(): Step 105260 - Time = 0.134802
Euler1dExplicit: run(): Step 105270 - Time = 0.134814
Euler1dExplicit: run(): Step 105280 - Time = 0.134826
Euler1dExplicit: run(): Step 105290 - Time = 0.134838
Euler1dExplicit: run(): Step 105300 - Time = 0.134850
Euler1dExplicit: run(): Step 105310 - Time = 0.134862
Euler1dExplicit: run(): Step 105320 - Time = 0.134874
Euler1dExplicit: run(): Step 105330 - Time = 0.134886
Euler1dExplicit: run(): Step 105340 - Time = 0.134898
Euler1dExplicit: run(): Step 105350 - Time = 0.134910
Euler1dExplicit: run(): Step 105360 - Time = 0.134922
Euler1dExplicit: run(): Step 105370 - Time = 0.134934
Euler1dExplicit: run(): Step 105380 - Time = 0.134946
Euler1dExplicit: run(): Step 105390 - Time = 0.134958
Euler1dExplicit: run(): Step 105400 - Time = 0.134970
Euler1dExplicit: run(): Step 105410 - Time = 0.134982
Euler1dExplicit: run(): Step 105420 - Time = 0.134994
Euler1dExplicit: run(): Step 105430 - Time = 0.135006
Euler1dExplicit: run(): Step 105440 - Time = 0.135018
Euler1dExplicit: run(): Step 105450 - Time = 0.135030
Euler1dExplicit: run(): Step 105460 - Time = 0.135041
Euler1dExplicit: run(): Step 105470 - Time = 0.135053
Euler1dExplicit: run(): Step 105480 - Time = 0.135065
Euler1dExplicit: run(): Step 105490 - Time = 0.135077
Euler1dExplicit: run(): Step 105500 - Time = 0.135089
Euler1dExplicit: run(): Step 105510 - Time = 0.135101
Euler1dExplicit: run(): Step 105520 - Time = 0.135113
Euler1dExplicit: run(): Step 105530 - Time = 0.135125
Euler1dExplicit: run(): Step 105540 - Time = 0.135137
Euler1dExplicit: run(): Step 105550 - Time = 0.135149
Euler1dExplicit: run(): Step 105560 - Time = 0.135161
Euler1dExplicit: run(): Step 105570 - Time = 0.135173
Euler1dExplicit: run(): Step 105580 - Time = 0.135185
Euler1dExplicit: run(): Step 105590 - Time = 0.135197
Euler1dExplicit: run(): Step 105600 - Time = 0.135209
Euler1dExplicit: run(): Step 105610 - Time = 0.135221
Euler1dExplicit: run(): Step 105620 - Time = 0.135233
Euler1dExplicit: run(): Step 105630 - Time = 0.135245
Euler1dExplicit: run(): Step 105640 - Time = 0.135257
Euler1dExplicit: run(): Step 105650 - Time = 0.135269
Euler1dExplicit: run(): Step 105660 - Time = 0.135281
Euler1dExplicit: run(): Step 105670 - Time = 0.135293
Euler1dExplicit: run(): Step 105680 - Time = 0.135305
Euler1dExplicit: run(): Step 105690 - Time = 0.135317
Euler1dExplicit: run(): Step 105700 - Time = 0.135328
Euler1dExplicit: run(): Step 105710 - Time = 0.135340
Euler1dExplicit: run(): Step 105720 - Time = 0.135352
Euler1dExplicit: run(): Step 105730 - Time = 0.135364
Euler1dExplicit: run(): Step 105740 - Time = 0.135376
Euler1dExplicit: run(): Step 105750 - Time = 0.135388
Euler1dExplicit: run(): Step 105760 - Time = 0.135400
Euler1dExplicit: run(): Step 105770 - Time = 0.135412
Euler1dExplicit: run(): Step 105780 - Time = 0.135424
Euler1dExplicit: run(): Step 105790 - Time = 0.135436
Euler1dExplicit: run(): Step 105800 - Time = 0.135448
Euler1dExplicit: run(): Step 105810 - Time = 0.135460
Euler1dExplicit: run(): Step 105820 - Time = 0.135472
Euler1dExplicit: run(): Step 105830 - Time = 0.135484
Euler1dExplicit: run(): Step 105840 - Time = 0.135496
Euler1dExplicit: run(): Step 105850 - Time = 0.135508
Euler1dExplicit: run(): Step 105860 - Time = 0.135520
Euler1dExplicit: run(): Step 105870 - Time = 0.135532
Euler1dExplicit: run(): Step 105880 - Time = 0.135544
Euler1dExplicit: run(): Step 105890 - Time = 0.135556
Euler1dExplicit: run(): Step 105900 - Time = 0.135568
Euler1dExplicit: run(): Step 105910 - Time = 0.135580
Euler1dExplicit: run(): Step 105920 - Time = 0.135592
Euler1dExplicit: run(): Step 105930 - Time = 0.135604
Euler1dExplicit: run(): Step 105940 - Time = 0.135615
Euler1dExplicit: run(): Step 105950 - Time = 0.135627
Euler1dExplicit: run(): Step 105960 - Time = 0.135639
Euler1dExplicit: run(): Step 105970 - Time = 0.135651
Euler1dExplicit: run(): Step 105980 - Time = 0.135663
Euler1dExplicit: run(): Step 105990 - Time = 0.135675
Euler1dExplicit: run(): Step 106000 - Time = 0.135687
Euler1dExplicit: run(): Step 106010 - Time = 0.135699
Euler1dExplicit: run(): Step 106020 - Time = 0.135711
Euler1dExplicit: run(): Step 106030 - Time = 0.135723
Euler1dExplicit: run(): Step 106040 - Time = 0.135735
Euler1dExplicit: run(): Step 106050 - Time = 0.135747
Euler1dExplicit: run(): Step 106060 - Time = 0.135759
Euler1dExplicit: run(): Step 106070 - Time = 0.135771
Euler1dExplicit: run(): Step 106080 - Time = 0.135783
Euler1dExplicit: run(): Step 106090 - Time = 0.135795
Euler1dExplicit: run(): Step 106100 - Time = 0.135807
Euler1dExplicit: run(): Step 106110 - Time = 0.135819
Euler1dExplicit: run(): Step 106120 - Time = 0.135831
Euler1dExplicit: run(): Step 106130 - Time = 0.135843
Euler1dExplicit: run(): Step 106140 - Time = 0.135855
Euler1dExplicit: run(): Step 106150 - Time = 0.135867
Euler1dExplicit: run(): Step 106160 - Time = 0.135879
Euler1dExplicit: run(): Step 106170 - Time = 0.135891
Euler1dExplicit: run(): Step 106180 - Time = 0.135902
Euler1dExplicit: run(): Step 106190 - Time = 0.135914
Euler1dExplicit: run(): Step 106200 - Time = 0.135926
Euler1dExplicit: run(): Step 106210 - Time = 0.135938
Euler1dExplicit: run(): Step 106220 - Time = 0.135950
Euler1dExplicit: run(): Step 106230 - Time = 0.135962
Euler1dExplicit: run(): Step 106240 - Time = 0.135974
Euler1dExplicit: run(): Step 106250 - Time = 0.135986
Euler1dExplicit: run(): Step 106260 - Time = 0.135998
Euler1dExplicit: run(): Step 106270 - Time = 0.136010
Euler1dExplicit: run(): Step 106280 - Time = 0.136022
Euler1dExplicit: run(): Step 106290 - Time = 0.136034
Euler1dExplicit: run(): Step 106300 - Time = 0.136046
Euler1dExplicit: run(): Step 106310 - Time = 0.136058
Euler1dExplicit: run(): Step 106320 - Time = 0.136070
Euler1dExplicit: run(): Step 106330 - Time = 0.136082
Euler1dExplicit: run(): Step 106340 - Time = 0.136094
Euler1dExplicit: run(): Step 106350 - Time = 0.136106
Euler1dExplicit: run(): Step 106360 - Time = 0.136118
Euler1dExplicit: run(): Step 106370 - Time = 0.136130
Euler1dExplicit: run(): Step 106380 - Time = 0.136142
Euler1dExplicit: run(): Step 106390 - Time = 0.136154
Euler1dExplicit: run(): Step 106400 - Time = 0.136166
Euler1dExplicit: run(): Step 106410 - Time = 0.136178
Euler1dExplicit: run(): Step 106420 - Time = 0.136190
Euler1dExplicit: run(): Step 106430 - Time = 0.136201
Euler1dExplicit: run(): Step 106440 - Time = 0.136213
Euler1dExplicit: run(): Step 106450 - Time = 0.136225
Euler1dExplicit: run(): Step 106460 - Time = 0.136237
Euler1dExplicit: run(): Step 106470 - Time = 0.136249
Euler1dExplicit: run(): Step 106480 - Time = 0.136261
Euler1dExplicit: run(): Step 106490 - Time = 0.136273
Euler1dExplicit: run(): Step 106500 - Time = 0.136285
Euler1dExplicit: run(): Step 106510 - Time = 0.136297
Euler1dExplicit: run(): Step 106520 - Time = 0.136309
Euler1dExplicit: run(): Step 106530 - Time = 0.136321
Euler1dExplicit: run(): Step 106540 - Time = 0.136333
Euler1dExplicit: run(): Step 106550 - Time = 0.136345
Euler1dExplicit: run(): Step 106560 - Time = 0.136357
Euler1dExplicit: run(): Step 106570 - Time = 0.136369
Euler1dExplicit: run(): Step 106580 - Time = 0.136381
Euler1dExplicit: run(): Step 106590 - Time = 0.136393
Euler1dExplicit: run(): Step 106600 - Time = 0.136405
Euler1dExplicit: run(): Step 106610 - Time = 0.136417
Euler1dExplicit: run(): Step 106620 - Time = 0.136429
Euler1dExplicit: run(): Step 106630 - Time = 0.136441
Euler1dExplicit: run(): Step 106640 - Time = 0.136453
Euler1dExplicit: run(): Step 106650 - Time = 0.136465
Euler1dExplicit: run(): Step 106660 - Time = 0.136477
Euler1dExplicit: run(): Step 106670 - Time = 0.136488
Euler1dExplicit: run(): Step 106680 - Time = 0.136500
Euler1dExplicit: run(): Step 106690 - Time = 0.136512
Euler1dExplicit: run(): Step 106700 - Time = 0.136524
Euler1dExplicit: run(): Step 106710 - Time = 0.136536
Euler1dExplicit: run(): Step 106720 - Time = 0.136548
Euler1dExplicit: run(): Step 106730 - Time = 0.136560
Euler1dExplicit: run(): Step 106740 - Time = 0.136572
Euler1dExplicit: run(): Step 106750 - Time = 0.136584
Euler1dExplicit: run(): Step 106760 - Time = 0.136596
Euler1dExplicit: run(): Step 106770 - Time = 0.136608
Euler1dExplicit: run(): Step 106780 - Time = 0.136620
Euler1dExplicit: run(): Step 106790 - Time = 0.136632
Euler1dExplicit: run(): Step 106800 - Time = 0.136644
Euler1dExplicit: run(): Step 106810 - Time = 0.136656
Euler1dExplicit: run(): Step 106820 - Time = 0.136668
Euler1dExplicit: run(): Step 106830 - Time = 0.136680
Euler1dExplicit: run(): Step 106840 - Time = 0.136692
Euler1dExplicit: run(): Step 106850 - Time = 0.136704
Euler1dExplicit: run(): Step 106860 - Time = 0.136716
Euler1dExplicit: run(): Step 106870 - Time = 0.136728
Euler1dExplicit: run(): Step 106880 - Time = 0.136740
Euler1dExplicit: run(): Step 106890 - Time = 0.136751
Euler1dExplicit: run(): Step 106900 - Time = 0.136763
Euler1dExplicit: run(): Step 106910 - Time = 0.136775
Euler1dExplicit: run(): Step 106920 - Time = 0.136787
Euler1dExplicit: run(): Step 106930 - Time = 0.136799
Euler1dExplicit: run(): Step 106940 - Time = 0.136811
Euler1dExplicit: run(): Step 106950 - Time = 0.136823
Euler1dExplicit: run(): Step 106960 - Time = 0.136835
Euler1dExplicit: run(): Step 106970 - Time = 0.136847
Euler1dExplicit: run(): Step 106980 - Time = 0.136859
Euler1dExplicit: run(): Step 106990 - Time = 0.136871
Euler1dExplicit: run(): Step 107000 - Time = 0.136882
Euler1dExplicit: run(): Step 107010 - Time = 0.136894
Euler1dExplicit: run(): Step 107020 - Time = 0.136906
Euler1dExplicit: run(): Step 107030 - Time = 0.136918
Euler1dExplicit: run(): Step 107040 - Time = 0.136930
Euler1dExplicit: run(): Step 107050 - Time = 0.136942
Euler1dExplicit: run(): Step 107060 - Time = 0.136954
Euler1dExplicit: run(): Step 107070 - Time = 0.136966
Euler1dExplicit: run(): Step 107080 - Time = 0.136977
Euler1dExplicit: run(): Step 107090 - Time = 0.136989
Euler1dExplicit: run(): Step 107100 - Time = 0.137001
Euler1dExplicit: run(): Step 107110 - Time = 0.137013
Euler1dExplicit: run(): Step 107120 - Time = 0.137025
Euler1dExplicit: run(): Step 107130 - Time = 0.137037
Euler1dExplicit: run(): Step 107140 - Time = 0.137049
Euler1dExplicit: run(): Step 107150 - Time = 0.137060
Euler1dExplicit: run(): Step 107160 - Time = 0.137072
Euler1dExplicit: run(): Step 107170 - Time = 0.137084
Euler1dExplicit: run(): Step 107180 - Time = 0.137096
Euler1dExplicit: run(): Step 107190 - Time = 0.137108
Euler1dExplicit: run(): Step 107200 - Time = 0.137120
Euler1dExplicit: run(): Step 107210 - Time = 0.137131
Euler1dExplicit: run(): Step 107220 - Time = 0.137143
Euler1dExplicit: run(): Step 107230 - Time = 0.137155
Euler1dExplicit: run(): Step 107240 - Time = 0.137167
Euler1dExplicit: run(): Step 107250 - Time = 0.137179
Euler1dExplicit: run(): Step 107260 - Time = 0.137191
Euler1dExplicit: run(): Step 107270 - Time = 0.137203
Euler1dExplicit: run(): Step 107280 - Time = 0.137214
Euler1dExplicit: run(): Step 107290 - Time = 0.137226
Euler1dExplicit: run(): Step 107300 - Time = 0.137238
Euler1dExplicit: run(): Step 107310 - Time = 0.137250
Euler1dExplicit: run(): Step 107320 - Time = 0.137262
Euler1dExplicit: run(): Step 107330 - Time = 0.137274
Euler1dExplicit: run(): Step 107340 - Time = 0.137286
Euler1dExplicit: run(): Step 107350 - Time = 0.137297
Euler1dExplicit: run(): Step 107360 - Time = 0.137309
Euler1dExplicit: run(): Step 107370 - Time = 0.137321
Euler1dExplicit: run(): Step 107380 - Time = 0.137333
Euler1dExplicit: run(): Step 107390 - Time = 0.137345
Euler1dExplicit: run(): Step 107400 - Time = 0.137357
Euler1dExplicit: run(): Step 107410 - Time = 0.137368
Euler1dExplicit: run(): Step 107420 - Time = 0.137380
Euler1dExplicit: run(): Step 107430 - Time = 0.137392
Euler1dExplicit: run(): Step 107440 - Time = 0.137404
Euler1dExplicit: run(): Step 107450 - Time = 0.137416
Euler1dExplicit: run(): Step 107460 - Time = 0.137428
Euler1dExplicit: run(): Step 107470 - Time = 0.137440
Euler1dExplicit: run(): Step 107480 - Time = 0.137451
Euler1dExplicit: run(): Step 107490 - Time = 0.137463
Euler1dExplicit: run(): Step 107500 - Time = 0.137475
Euler1dExplicit: run(): Step 107510 - Time = 0.137487
Euler1dExplicit: run(): Step 107520 - Time = 0.137499
Euler1dExplicit: run(): Step 107530 - Time = 0.137511
Euler1dExplicit: run(): Step 107540 - Time = 0.137523
Euler1dExplicit: run(): Step 107550 - Time = 0.137534
Euler1dExplicit: run(): Step 107560 - Time = 0.137546
Euler1dExplicit: run(): Step 107570 - Time = 0.137558
Euler1dExplicit: run(): Step 107580 - Time = 0.137570
Euler1dExplicit: run(): Step 107590 - Time = 0.137582
Euler1dExplicit: run(): Step 107600 - Time = 0.137594
Euler1dExplicit: run(): Step 107610 - Time = 0.137605
Euler1dExplicit: run(): Step 107620 - Time = 0.137617
Euler1dExplicit: run(): Step 107630 - Time = 0.137629
Euler1dExplicit: run(): Step 107640 - Time = 0.137641
Euler1dExplicit: run(): Step 107650 - Time = 0.137653
Euler1dExplicit: run(): Step 107660 - Time = 0.137665
Euler1dExplicit: run(): Step 107670 - Time = 0.137677
Euler1dExplicit: run(): Step 107680 - Time = 0.137688
Euler1dExplicit: run(): Step 107690 - Time = 0.137700
Euler1dExplicit: run(): Step 107700 - Time = 0.137712
Euler1dExplicit: run(): Step 107710 - Time = 0.137724
Euler1dExplicit: run(): Step 107720 - Time = 0.137736
Euler1dExplicit: run(): Step 107730 - Time = 0.137748
Euler1dExplicit: run(): Step 107740 - Time = 0.137760
Euler1dExplicit: run(): Step 107750 - Time = 0.137771
Euler1dExplicit: run(): Step 107760 - Time = 0.137783
Euler1dExplicit: run(): Step 107770 - Time = 0.137795
Euler1dExplicit: run(): Step 107780 - Time = 0.137807
Euler1dExplicit: run(): Step 107790 - Time = 0.137819
Euler1dExplicit: run(): Step 107800 - Time = 0.137831
Euler1dExplicit: run(): Step 107810 - Time = 0.137842
Euler1dExplicit: run(): Step 107820 - Time = 0.137854
Euler1dExplicit: run(): Step 107830 - Time = 0.137866
Euler1dExplicit: run(): Step 107840 - Time = 0.137878
Euler1dExplicit: run(): Step 107850 - Time = 0.137890
Euler1dExplicit: run(): Step 107860 - Time = 0.137902
Euler1dExplicit: run(): Step 107870 - Time = 0.137914
Euler1dExplicit: run(): Step 107880 - Time = 0.137925
Euler1dExplicit: run(): Step 107890 - Time = 0.137937
Euler1dExplicit: run(): Step 107900 - Time = 0.137949
Euler1dExplicit: run(): Step 107910 - Time = 0.137961
Euler1dExplicit: run(): Step 107920 - Time = 0.137973
Euler1dExplicit: run(): Step 107930 - Time = 0.137985
Euler1dExplicit: run(): Step 107940 - Time = 0.137997
Euler1dExplicit: run(): Step 107950 - Time = 0.138008
Euler1dExplicit: run(): Step 107960 - Time = 0.138020
Euler1dExplicit: run(): Step 107970 - Time = 0.138032
Euler1dExplicit: run(): Step 107980 - Time = 0.138044
Euler1dExplicit: run(): Step 107990 - Time = 0.138056
Euler1dExplicit: run(): Step 108000 - Time = 0.138068
Euler1dExplicit: run(): Step 108010 - Time = 0.138079
Euler1dExplicit: run(): Step 108020 - Time = 0.138091
Euler1dExplicit: run(): Step 108030 - Time = 0.138103
Euler1dExplicit: run(): Step 108040 - Time = 0.138115
Euler1dExplicit: run(): Step 108050 - Time = 0.138127
Euler1dExplicit: run(): Step 108060 - Time = 0.138139
Euler1dExplicit: run(): Step 108070 - Time = 0.138151
Euler1dExplicit: run(): Step 108080 - Time = 0.138162
Euler1dExplicit: run(): Step 108090 - Time = 0.138174
Euler1dExplicit: run(): Step 108100 - Time = 0.138186
Euler1dExplicit: run(): Step 108110 - Time = 0.138198
Euler1dExplicit: run(): Step 108120 - Time = 0.138210
Euler1dExplicit: run(): Step 108130 - Time = 0.138222
Euler1dExplicit: run(): Step 108140 - Time = 0.138234
Euler1dExplicit: run(): Step 108150 - Time = 0.138245
Euler1dExplicit: run(): Step 108160 - Time = 0.138257
Euler1dExplicit: run(): Step 108170 - Time = 0.138269
Euler1dExplicit: run(): Step 108180 - Time = 0.138281
Euler1dExplicit: run(): Step 108190 - Time = 0.138293
Euler1dExplicit: run(): Step 108200 - Time = 0.138305
Euler1dExplicit: run(): Step 108210 - Time = 0.138316
Euler1dExplicit: run(): Step 108220 - Time = 0.138328
Euler1dExplicit: run(): Step 108230 - Time = 0.138340
Euler1dExplicit: run(): Step 108240 - Time = 0.138352
Euler1dExplicit: run(): Step 108250 - Time = 0.138364
Euler1dExplicit: run(): Step 108260 - Time = 0.138376
Euler1dExplicit: run(): Step 108270 - Time = 0.138388
Euler1dExplicit: run(): Step 108280 - Time = 0.138399
Euler1dExplicit: run(): Step 108290 - Time = 0.138411
Euler1dExplicit: run(): Step 108300 - Time = 0.138423
Euler1dExplicit: run(): Step 108310 - Time = 0.138435
Euler1dExplicit: run(): Step 108320 - Time = 0.138447
Euler1dExplicit: run(): Step 108330 - Time = 0.138459
Euler1dExplicit: run(): Step 108340 - Time = 0.138471
Euler1dExplicit: run(): Step 108350 - Time = 0.138482
Euler1dExplicit: run(): Step 108360 - Time = 0.138494
Euler1dExplicit: run(): Step 108370 - Time = 0.138506
Euler1dExplicit: run(): Step 108380 - Time = 0.138518
Euler1dExplicit: run(): Step 108390 - Time = 0.138530
Euler1dExplicit: run(): Step 108400 - Time = 0.138542
Euler1dExplicit: run(): Step 108410 - Time = 0.138553
Euler1dExplicit: run(): Step 108420 - Time = 0.138565
Euler1dExplicit: run(): Step 108430 - Time = 0.138577
Euler1dExplicit: run(): Step 108440 - Time = 0.138589
Euler1dExplicit: run(): Step 108450 - Time = 0.138601
Euler1dExplicit: run(): Step 108460 - Time = 0.138613
Euler1dExplicit: run(): Step 108470 - Time = 0.138625
Euler1dExplicit: run(): Step 108480 - Time = 0.138636
Euler1dExplicit: run(): Step 108490 - Time = 0.138648
Euler1dExplicit: run(): Step 108500 - Time = 0.138660
Euler1dExplicit: run(): Step 108510 - Time = 0.138672
Euler1dExplicit: run(): Step 108520 - Time = 0.138684
Euler1dExplicit: run(): Step 108530 - Time = 0.138696
Euler1dExplicit: run(): Step 108540 - Time = 0.138708
Euler1dExplicit: run(): Step 108550 - Time = 0.138719
Euler1dExplicit: run(): Step 108560 - Time = 0.138731
Euler1dExplicit: run(): Step 108570 - Time = 0.138743
Euler1dExplicit: run(): Step 108580 - Time = 0.138755
Euler1dExplicit: run(): Step 108590 - Time = 0.138767
Euler1dExplicit: run(): Step 108600 - Time = 0.138779
Euler1dExplicit: run(): Step 108610 - Time = 0.138790
Euler1dExplicit: run(): Step 108620 - Time = 0.138802
Euler1dExplicit: run(): Step 108630 - Time = 0.138814
Euler1dExplicit: run(): Step 108640 - Time = 0.138826
Euler1dExplicit: run(): Step 108650 - Time = 0.138838
Euler1dExplicit: run(): Step 108660 - Time = 0.138850
Euler1dExplicit: run(): Step 108670 - Time = 0.138862
Euler1dExplicit: run(): Step 108680 - Time = 0.138873
Euler1dExplicit: run(): Step 108690 - Time = 0.138885
Euler1dExplicit: run(): Step 108700 - Time = 0.138897
Euler1dExplicit: run(): Step 108710 - Time = 0.138909
Euler1dExplicit: run(): Step 108720 - Time = 0.138921
Euler1dExplicit: run(): Step 108730 - Time = 0.138933
Euler1dExplicit: run(): Step 108740 - Time = 0.138945
Euler1dExplicit: run(): Step 108750 - Time = 0.138956
Euler1dExplicit: run(): Step 108760 - Time = 0.138968
Euler1dExplicit: run(): Step 108770 - Time = 0.138980
Euler1dExplicit: run(): Step 108780 - Time = 0.138992
Euler1dExplicit: run(): Step 108790 - Time = 0.139004
Euler1dExplicit: run(): Step 108800 - Time = 0.139016
Euler1dExplicit: run(): Step 108810 - Time = 0.139027
Euler1dExplicit: run(): Step 108820 - Time = 0.139039
Euler1dExplicit: run(): Step 108830 - Time = 0.139051
Euler1dExplicit: run(): Step 108840 - Time = 0.139063
Euler1dExplicit: run(): Step 108850 - Time = 0.139075
Euler1dExplicit: run(): Step 108860 - Time = 0.139087
Euler1dExplicit: run(): Step 108870 - Time = 0.139099
Euler1dExplicit: run(): Step 108880 - Time = 0.139110
Euler1dExplicit: run(): Step 108890 - Time = 0.139122
Euler1dExplicit: run(): Step 108900 - Time = 0.139134
Euler1dExplicit: run(): Step 108910 - Time = 0.139146
Euler1dExplicit: run(): Step 108920 - Time = 0.139158
Euler1dExplicit: run(): Step 108930 - Time = 0.139170
Euler1dExplicit: run(): Step 108940 - Time = 0.139182
Euler1dExplicit: run(): Step 108950 - Time = 0.139193
Euler1dExplicit: run(): Step 108960 - Time = 0.139205
Euler1dExplicit: run(): Step 108970 - Time = 0.139217
Euler1dExplicit: run(): Step 108980 - Time = 0.139229
Euler1dExplicit: run(): Step 108990 - Time = 0.139241
Euler1dExplicit: run(): Step 109000 - Time = 0.139253
Euler1dExplicit: run(): Step 109010 - Time = 0.139264
Euler1dExplicit: run(): Step 109020 - Time = 0.139276
Euler1dExplicit: run(): Step 109030 - Time = 0.139288
Euler1dExplicit: run(): Step 109040 - Time = 0.139300
Euler1dExplicit: run(): Step 109050 - Time = 0.139312
Euler1dExplicit: run(): Step 109060 - Time = 0.139324
Euler1dExplicit: run(): Step 109070 - Time = 0.139336
Euler1dExplicit: run(): Step 109080 - Time = 0.139347
Euler1dExplicit: run(): Step 109090 - Time = 0.139359
Euler1dExplicit: run(): Step 109100 - Time = 0.139371
Euler1dExplicit: run(): Step 109110 - Time = 0.139383
Euler1dExplicit: run(): Step 109120 - Time = 0.139395
Euler1dExplicit: run(): Step 109130 - Time = 0.139407
Euler1dExplicit: run(): Step 109140 - Time = 0.139419
Euler1dExplicit: run(): Step 109150 - Time = 0.139430
Euler1dExplicit: run(): Step 109160 - Time = 0.139442
Euler1dExplicit: run(): Step 109170 - Time = 0.139454
Euler1dExplicit: run(): Step 109180 - Time = 0.139466
Euler1dExplicit: run(): Step 109190 - Time = 0.139478
Euler1dExplicit: run(): Step 109200 - Time = 0.139490
Euler1dExplicit: run(): Step 109210 - Time = 0.139501
Euler1dExplicit: run(): Step 109220 - Time = 0.139513
Euler1dExplicit: run(): Step 109230 - Time = 0.139525
Euler1dExplicit: run(): Step 109240 - Time = 0.139537
Euler1dExplicit: run(): Step 109250 - Time = 0.139549
Euler1dExplicit: run(): Step 109260 - Time = 0.139561
Euler1dExplicit: run(): Step 109270 - Time = 0.139573
Euler1dExplicit: run(): Step 109280 - Time = 0.139584
Euler1dExplicit: run(): Step 109290 - Time = 0.139596
Euler1dExplicit: run(): Step 109300 - Time = 0.139608
Euler1dExplicit: run(): Step 109310 - Time = 0.139620
Euler1dExplicit: run(): Step 109320 - Time = 0.139632
Euler1dExplicit: run(): Step 109330 - Time = 0.139644
Euler1dExplicit: run(): Step 109340 - Time = 0.139656
Euler1dExplicit: run(): Step 109350 - Time = 0.139667
Euler1dExplicit: run(): Step 109360 - Time = 0.139679
Euler1dExplicit: run(): Step 109370 - Time = 0.139691
Euler1dExplicit: run(): Step 109380 - Time = 0.139703
Euler1dExplicit: run(): Step 109390 - Time = 0.139715
Euler1dExplicit: run(): Step 109400 - Time = 0.139727
Euler1dExplicit: run(): Step 109410 - Time = 0.139738
Euler1dExplicit: run(): Step 109420 - Time = 0.139750
Euler1dExplicit: run(): Step 109430 - Time = 0.139762
Euler1dExplicit: run(): Step 109440 - Time = 0.139774
Euler1dExplicit: run(): Step 109450 - Time = 0.139786
Euler1dExplicit: run(): Step 109460 - Time = 0.139798
Euler1dExplicit: run(): Step 109470 - Time = 0.139810
Euler1dExplicit: run(): Step 109480 - Time = 0.139821
Euler1dExplicit: run(): Step 109490 - Time = 0.139833
Euler1dExplicit: run(): Step 109500 - Time = 0.139845
Euler1dExplicit: run(): Step 109510 - Time = 0.139857
Euler1dExplicit: run(): Step 109520 - Time = 0.139869
Euler1dExplicit: run(): Step 109530 - Time = 0.139881
Euler1dExplicit: run(): Step 109540 - Time = 0.139893
Euler1dExplicit: run(): Step 109550 - Time = 0.139904
Euler1dExplicit: run(): Step 109560 - Time = 0.139916
Euler1dExplicit: run(): Step 109570 - Time = 0.139928
Euler1dExplicit: run(): Step 109580 - Time = 0.139940
Euler1dExplicit: run(): Step 109590 - Time = 0.139952
Euler1dExplicit: run(): Step 109600 - Time = 0.139964
Euler1dExplicit: run(): Step 109610 - Time = 0.139975
Euler1dExplicit: run(): Step 109620 - Time = 0.139987
Euler1dExplicit: run(): Step 109630 - Time = 0.139999
Euler1dExplicit: run(): Step 109640 - Time = 0.140011
Euler1dExplicit: run(): Step 109650 - Time = 0.140023
Euler1dExplicit: run(): Step 109660 - Time = 0.140035
Euler1dExplicit: run(): Step 109670 - Time = 0.140047
Euler1dExplicit: run(): Step 109680 - Time = 0.140058
Euler1dExplicit: run(): Step 109690 - Time = 0.140070
